rxnID,rxnFormula,LB,UB,note
MAR08506,"H2O [Mitochondria] + lactaldehyde [Mitochondria] + NAD+ [Mitochondria]  -> 2 H+ [Mitochondria] + L-lactate [Mitochondria] + NADH [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR08507,"NAD+ [Cytosol] + propane-1,2-diol [Cytosol]  -> D-lactaldehyde [Cytosol] + H+ [Cytosol] + NADH [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR08508,"NAD+ [Cytosol] + propane-1,2-diol [Cytosol]  -> H+ [Cytosol] + lactaldehyde [Cytosol] + NADH [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR08509,"D-lactaldehyde [Cytosol] + H+ [Cytosol] + NADPH [Cytosol]  -> NADP+ [Cytosol] + propane-1,2-diol [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR08511,"(R)-S-lactoylglutathione [Mitochondria] + H2O [Mitochondria]  -> D-lactate [Mitochondria] + GSH [Mitochondria] + H+ [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR08512,"D-lactate [Cytosol] + NAD+ [Cytosol]  <=> H+ [Cytosol] + NADH [Cytosol] + pyruvate [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR08514,"2 ferricytochrome C [Mitochondria] + L-lactate [Cytosol]  -> 2 ferrocytochrome C [Mitochondria] + 2 H+ [Cytosol] + pyruvate [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR08516,"DHAP [Cytosol]  -> methylglyoxal [Cytosol] + Pi [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR08517,"D-glyceraldehyde 3-phosphate [Cytosol]  -> methylglyoxal [Cytosol] + Pi [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04280,"H+ [Mitochondria] + NADH [Mitochondria] + pyruvate [Mitochondria]  <=> L-lactate [Mitochondria] + NAD+ [Mitochondria] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR00153,"ATP [Cytosol] + CoA [Cytosol] + propanoate [Cytosol]  -> AMP [Cytosol] + PPi [Cytosol] + propanoyl-CoA [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR03212,"FAD [Mitochondria] + propanoyl-CoA [Mitochondria]  -> acrylyl-CoA [Mitochondria] + FADH2 [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR03797,"ATP [Mitochondria] + CoA [Mitochondria] + propanoate [Mitochondria]  -> AMP [Mitochondria] + PPi [Mitochondria] + propanoyl-CoA [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR03800,"2-oxobutyrate [Mitochondria] + CoA [Mitochondria] + NAD+ [Mitochondria]  -> CO2 [Mitochondria] + NADH [Mitochondria] + propanoyl-CoA [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR04105,"H+ [Cytosol] + malonyl-CoA [Cytosol]  -> acetyl-CoA [Cytosol] + CO2 [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04106,"H+ [Mitochondria] + malonyl-CoA [Mitochondria]  -> acetyl-CoA [Mitochondria] + CO2 [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR04107,"H+ [Peroxisome] + malonyl-CoA [Peroxisome]  -> acetyl-CoA [Peroxisome] + CO2 [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR04282,"3-oxopropanoate [Mitochondria] + CoA [Mitochondria] + NAD+ [Mitochondria]  -> acetyl-CoA [Mitochondria] + CO2 [Mitochondria] + NADH [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR04331,"AMP [Cytosol] + H+ [Cytosol] + propanoyl-CoA [Cytosol]  <=> CoA [Cytosol] + propinol adenylate [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04459,"ATP [Cytosol] + H+ [Cytosol] + propanoate [Cytosol]  -> PPi [Cytosol] + propinol adenylate [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04460,"ATP [Mitochondria] + H+ [Mitochondria] + propanoate [Mitochondria]  -> PPi [Mitochondria] + propinol adenylate [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR04464,"acetoacetate [Mitochondria] + H+ [Mitochondria]  -> acetone [Mitochondria] + CO2 [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR04497,"hydracrylate [Mitochondria] + NAD+ [Mitochondria]  -> 3-oxopropanoate [Mitochondria] + H+ [Mitochondria] + NADH [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR04741,"3-hydroxypropionyl-CoA [Mitochondria] + H2O [Mitochondria]  -> CoA [Mitochondria] + H+ [Mitochondria] + hydracrylate [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR08078,"H2O [Cytosol] + OAA [Cytosol] + propanoyl-CoA [Cytosol]  -> 2-methylcitrate [Cytosol] + CoA [Cytosol] + H+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR09803,"2 H+ [Mitochondria] + malonyl-CoA [Mitochondria] + NADPH [Mitochondria]  <=> H2O [Mitochondria] + NADP+ [Mitochondria] + 3-oxopropionyl-CoA [Mitochondria] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR09804,"3-hydroxypropionyl-CoA [Mitochondria] + NADP+ [Mitochondria]  <=> H+ [Mitochondria] + NADPH [Mitochondria] + 3-oxopropionyl-CoA [Mitochondria] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR00718,"AKG [Cytosol] + FADH2 [Cytosol]  -> 2-hydroxyglutarate [Cytosol] + FAD [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR00719,"AKG [Cytosol] + H+ [Cytosol] + NADH [Cytosol]  -> 2-hydroxyglutarate [Cytosol] + NAD+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR01434,"acetoacetyl-CoA [Cytosol] + CoA [Cytosol]  <=> 2 acetyl-CoA [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR01436,"acetoacetate [Cytosol] + ATP [Cytosol] + CoA [Cytosol]  -> acetoacetyl-CoA [Cytosol] + AMP [Cytosol] + PPi [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR03163,"butyryl-CoA [Mitochondria] + FAD [Mitochondria]  -> crotonyl-CoA [Mitochondria] + FADH2 [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR04461,"(R)-3-hydroxybutanoate [Mitochondria] + NAD+ [Mitochondria]  <=> acetoacetate [Mitochondria] + H+ [Mitochondria] + NADH [Mitochondria] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04604,"acetoacetyl-CoA [Peroxisome] + acetyl-CoA [Peroxisome] + H2O [Peroxisome]  -> CoA [Peroxisome] + H+ [Peroxisome] + HMG-CoA [Peroxisome] ",0,1000,"Original human 1 reaction and default constraints."
MAR05351,"2-hydroxybutyrate [Cytosol] + NAD+ [Cytosol]  <=> 2-oxobutyrate [Cytosol] + H+ [Cytosol] + NADH [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR07709,"(R)-3-hydroxybutanoyl-CoA [Mitochondria]  <=> crotonyl-CoA [Mitochondria] + H2O [Mitochondria] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04052,"ATP [Cytosol] + ribose-5-phosphate [Cytosol]  -> AMP [Cytosol] + H+ [Cytosol] + PRPP [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04304,"glucose-6-phosphate [Endoplasmic reticulum] + NADP+ [Endoplasmic reticulum]  -> glucono-1,5-lactone-6-phosphate [Endoplasmic reticulum] + H+ [Endoplasmic reticulum] + NADPH [Endoplasmic reticulum] ",0,1000,"Original human 1 reaction and default constraints."
MAR04350,"ADP [Cytosol] + H+ [Cytosol] + ribose-5-phosphate [Cytosol]  <=> ATP [Cytosol] + ribose [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04351,"ribose-5-phosphate [Endoplasmic reticulum]  <=> ribulose-5-phosphate [Endoplasmic reticulum] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04352,"ribose-5-phosphate [Cytosol]  <=> ribulose-5-phosphate [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04354,"ribose-1-phosphate [Cytosol]  <=> ribose-5-phosphate [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04398,"2-deoxy-D-ribose-5-phosphate [Cytosol]  <=> acetaldehyde [Cytosol] + D-glyceraldehyde 3-phosphate [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04404,"D-xylulose-5-phosphate [Cytosol] + erythrose-4-phosphate [Cytosol]  <=> fructose-6-phosphate [Cytosol] + D-glyceraldehyde 3-phosphate [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04473,"6-phospho-D-gluconate [Endoplasmic reticulum] + NADP+ [Endoplasmic reticulum]  -> CO2 [Endoplasmic reticulum] + NADPH [Endoplasmic reticulum] + ribulose-5-phosphate [Endoplasmic reticulum] ",0,1000,"Original human 1 reaction and default constraints."
MAR04474,"6-phospho-D-gluconate [Cytosol] + NADP+ [Cytosol]  -> CO2 [Cytosol] + NADPH [Cytosol] + ribulose-5-phosphate [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04476,"6-phospho-D-gluconate [Cytosol] + ADP [Cytosol] + H+ [Cytosol]  <=> ATP [Cytosol] + D-gluconic acid [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04477,"D-xylulose-5-phosphate [Cytosol]  <=> ribulose-5-phosphate [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04501,"D-xylulose-5-phosphate [Cytosol] + ribose-5-phosphate [Cytosol]  <=> D-glyceraldehyde 3-phosphate [Cytosol] + sedoheptulose-7-phosphate [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04565,"D-glyceraldehyde 3-phosphate [Cytosol] + sedoheptulose-7-phosphate [Cytosol]  <=> erythrose-4-phosphate [Cytosol] + fructose-6-phosphate [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04567,"ATP [Cytosol] + sedoheptulose-7-phosphate [Cytosol]  -> ADP [Cytosol] + H+ [Cytosol] + sedoheptulose-1,7-bisphosphate [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR09799,"ATP [Cytosol] + sedoheptulose [Cytosol]  <=> ADP [Cytosol] + H+ [Cytosol] + sedoheptulose-7-phosphate [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR09800,"ATP [Cytosol] + sedoheptulose [Cytosol]  <=> ADP [Cytosol] + H+ [Cytosol] + sedoheptulose-1-phosphate [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04623,"glucono-1,5-lactone-6-phosphate [Endoplasmic reticulum] + H2O [Endoplasmic reticulum]  -> 6-phospho-D-gluconate [Endoplasmic reticulum] + H+ [Endoplasmic reticulum] ",0,1000,"Original human 1 reaction and default constraints."
MAR04625,"glucono-1,5-lactone-6-phosphate [Cytosol] + H2O [Cytosol]  -> 6-phospho-D-gluconate [Cytosol] + H+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04710,"2-deoxy-D-ribose-1-phosphate [Cytosol]  <=> 2-deoxy-D-ribose-5-phosphate [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04841,"H+ [Cytosol] + NADH [Cytosol] + ribose [Cytosol]  <=> NAD+ [Cytosol] + ribitol [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR08074,"ATP [Cytosol] + deoxyribose [Cytosol]  -> 2-deoxy-D-ribose-5-phosphate [Cytosol] + ADP [Cytosol] + H+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR08653,"glucono-1,5-lactone-6-phosphate [Endoplasmic reticulum] + H+ [Endoplasmic reticulum] + NADH [Endoplasmic reticulum]  <=> glucose-6-phosphate [Endoplasmic reticulum] + NAD+ [Endoplasmic reticulum] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR03998,"ADP [Cytosol] + H2O [Cytosol]  -> AMP [Cytosol] + H+ [Cytosol] + Pi [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04000,"ATP [Cytosol]  -> cAMP [Cytosol] + PPi [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04002,"2 ADP [Cytosol]  <=> AMP [Cytosol] + ATP [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04004,"2 ADP [Mitochondria]  <=> AMP [Mitochondria] + ATP [Mitochondria] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04010,"AMP [Cytosol] + H2O [Cytosol]  -> adenosine [Cytosol] + Pi [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04081,"AMP [Extracellular] + H2O [Extracellular]  -> adenosine [Extracellular] + Pi [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR04082,"AMP [Mitochondria] + H2O [Mitochondria]  -> adenosine [Mitochondria] + Pi [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR04012,"adenosine [Cytosol] + ATP [Cytosol]  -> ADP [Cytosol] + AMP [Cytosol] + H+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04014,"cAMP [Cytosol] + H2O [Cytosol]  -> AMP [Cytosol] + H+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04020,"ADP [Cytosol] + GDP [Cytosol]  <=> ATP [Cytosol] + GMP [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04022,"GTP [Cytosol]  -> cGMP [Cytosol] + PPi [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04038,"FAICAR [Cytosol]  <=> H2O [Cytosol] + IMP [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04040,"H2O [Cytosol] + IMP [Cytosol] + NAD+ [Cytosol]  -> H+ [Cytosol] + NADH [Cytosol] + xanthosine-5-phosphate [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04042,"aspartate [Cytosol] + GTP [Cytosol] + IMP [Cytosol]  -> adenylosuccinate [Cytosol] + GDP [Cytosol] + 2 H+ [Cytosol] + Pi [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04046,"ATP [Cytosol] + glutamine [Cytosol] + H2O [Cytosol] + xanthosine-5-phosphate [Cytosol]  -> AMP [Cytosol] + glutamate [Cytosol] + GMP [Cytosol] + 2 H+ [Cytosol] + PPi [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04048,"cGMP [Cytosol] + H2O [Cytosol]  -> GMP [Cytosol] + H+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04080,"AMP [Cytosol] + H2O [Cytosol]  -> IMP [Cytosol] + NH3 [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04085,"adenine [Cytosol] + PRPP [Cytosol]  -> AMP [Cytosol] + PPi [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04086,"adenine [Extracellular] + PRPP [Extracellular]  -> AMP [Extracellular] + PPi [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR04134,"GDP [Extracellular] + H2O [Extracellular]  -> GMP [Extracellular] + H+ [Extracellular] + Pi [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR04135,"ADP [Mitochondria] + GDP [Mitochondria]  <=> ATP [Mitochondria] + GMP [Mitochondria] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04168,"GTP [Cytosol] + H2O [Cytosol]  -> GMP [Cytosol] + H+ [Cytosol] + PPi [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04171,"GDP [Cytosol] + H+ [Cytosol] + PEP [Cytosol]  -> GTP [Cytosol] + pyruvate [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04290,"H2O [Extracellular] + ITP [Extracellular]  -> H+ [Extracellular] + IDP [Extracellular] + Pi [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR04406,"glutamine [Cytosol] + H2O [Cytosol] + PRPP [Cytosol]  -> 5-phosphoribosylamine [Cytosol] + glutamate [Cytosol] + PPi [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04412,"AMP [Cytosol] + fumarate [Cytosol]  <=> adenylosuccinate [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04417,"H2O [Cytosol] + IMP [Cytosol]  -> inosine [Cytosol] + Pi [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04418,"hypoxanthine [Cytosol] + PRPP [Cytosol]  -> IMP [Cytosol] + PPi [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04419,"GMP [Cytosol] + H+ [Cytosol] + NADPH [Cytosol]  -> IMP [Cytosol] + NADP+ [Cytosol] + NH3 [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04421,"dADP [Cytosol] + H+ [Cytosol] + PEP [Cytosol]  -> dATP [Cytosol] + pyruvate [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04449,"GMP [Cytosol] + H2O [Cytosol]  -> guanosine [Cytosol] + Pi [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04450,"GMP [Extracellular] + H2O [Extracellular]  -> guanosine [Extracellular] + Pi [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR04451,"ADP [Mitochondria] + GMP [Mitochondria] + H+ [Mitochondria]  -> ATP [Mitochondria] + guanosine [Mitochondria] ",0,1000,"Original human 1 reaction and default constraints."
MAR04452,"guanine [Cytosol] + PRPP [Cytosol]  -> GMP [Cytosol] + PPi [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04453,"ATP [Cytosol] + NH3 [Cytosol] + xanthosine-5-phosphate [Cytosol]  -> AMP [Cytosol] + GMP [Cytosol] + H+ [Cytosol] + PPi [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04480,"ADP [Cytosol] + dADP [Cytosol]  <=> ATP [Cytosol] + dAMP [Cytosol] ",-1000,1000,"Original human 1 reaction and default constraints."
MAR04481,"adenosine [Cytosol] + H2O [Cytosol]  -> inosine [Cytosol] + NH3 [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04482,"adenosine [Extracellular] + H2O [Extracellular]  -> inosine [Extracellular] + NH3 [Extracellular] ",0,1000,"Original human 1 reaction and default constraints."
MAR04486,"glucose [Cytosol] + ITP [Cytosol]  -> glucose-6-phosphate [Cytosol] + H+ [Cytosol] + IDP [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04487,"dATP [Cytosol] + glucose [Cytosol]  -> dADP [Cytosol] + glucose-6-phosphate [Cytosol] + H+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04488,"fructose [Cytosol] + ITP [Cytosol]  -> fructose-6-phosphate [Cytosol] + H+ [Cytosol] + IDP [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04489,"dATP [Cytosol] + fructose [Cytosol]  -> dADP [Cytosol] + fructose-6-phosphate [Cytosol] + H+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04492,"ITP [Cytosol] + mannose [Cytosol]  -> H+ [Cytosol] + IDP [Cytosol] + mannose-6-phosphate [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04493,"dATP [Cytosol] + mannose [Cytosol]  -> dADP [Cytosol] + H+ [Cytosol] + mannose-6-phosphate [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04495,"glucosamine [Cytosol] + ITP [Cytosol]  -> glucosamine-6-phosphate [Cytosol] + H+ [Cytosol] + IDP [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04496,"dATP [Cytosol] + glucosamine [Cytosol]  -> dADP [Cytosol] + glucosamine-6-phosphate [Cytosol] + H+ [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04518,"guanine [Cytosol] + H2O [Cytosol]  -> NH3 [Cytosol] + xanthine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04519,"H2O [Cytosol] + hypoxanthine [Cytosol] + NAD+ [Cytosol]  -> H+ [Cytosol] + NADH [Cytosol] + xanthine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04520,"H2O [Cytosol] + hypoxanthine [Cytosol] + O2 [Cytosol]  -> H2O2 [Cytosol] + xanthine [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
MAR04573,"dGDP [Cytosol] + H+ [Cytosol] + PEP [Cytosol]  -> dGTP [Cytosol] + pyruvate [Cytosol] ",0,1000,"Original human 1 reaction and default constraints."
